Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd
249,226,2,29,-0.6824292276306946,-1.2167730417658804,-0.4497354497354497,-0.1717171717171717,-0.06015037593984641,-0.16931982633863452,-0.2962401478230822,-0.30453778019121236,0.0700346921075367,-0.27945283936475646,-0.2792971758967657,-0.7032967032966251,-2.1315789473688618,-2.1120689655172296,-0.9302170804796629,-0.5333333333341418,-0.014234875444827188,-0.22741433021807161,-0.5040776269593341,0.015498820906725531
260,202,2,114,-0.1343128395472803,0.0,0.0,0.494949494949495,-0.0947368421052628,-0.16063675832127622,-0.4338823763033865,-0.429532069209771,-0.44615495808037087,-0.36374579396800083,-0.36357486383582116,0.692307692307625,-2.1315789473688618,-2.1120689655172296,0.36196537738379087,-0.200000000001819,-0.09608540925266443,-0.20872274143304212,0.2885577640781791,0.8961412182194566
65,39,1,195,0.3345332156372089,0.4828052050395535,0.926073926073926,0.7575757575757576,1.3052631578947338,1.259044862518102,0.852592576632195,0.8733152604748119,0.2312084417461699,1.0430564367410318,1.0423971812416746,0.021978021978124943,0.42105263157844347,0.26724137931037695,0.15498258066902246,0.19999999999878734,0.09252669039145764,0.252336448598111,-0.6770242998921842,-0.8959895663514841
46,202,2,2,-0.9239890010283743,-2.1198157098983583,-0.4807044807044807,-0.25252525252525254,0.4270676691729386,0.38060781476121675,0.049115307051756985,0.05966484647661226,0.11397802833189201,0.21888992848202668,0.21868485892060088,-0.49450549450537507,-0.5789473684215565,-0.3534482758620166,0.46476919292903396,-0.3333333333353544,1.138790035587227,0.9563862928348603,-0.799104304315373,0.533966227129002
206,30,1,233,1.0742910366977736,0.6432684506107348,1.5278425278425278,-0.08080808080808081,-0.057142857142856655,-0.049204052098396484,0.044833128994962085,0.04754396409423141,0.37286788089043515,-0.07629933370034538,-0.07695673453303838,-0.6373626373625001,-0.5263157894730544,-0.24999999999995098,-1.1501830416023793,-1.0000000000030316,-0.03914590747331522,0.031152647975084612,-0.4378403781826234,-0.7430941530622293
90,128,2,53,-0.2921917265309213,-0.6845229307092032,-0.37691937691937694,-0.8484848484848485,0.037593984962406145,-0.03762662807525211,0.03621635989304616,0.034238685194311176,0.33730847065626257,0.04797160018070818,0.04850085780550607,-0.06593406593400003,-0.47368421052455223,-0.39655172413793444,0.22702458306701967,-0.4000000000006063,0.09964412811387123,0.05607476635512397,-0.7537666215132827,0.7426088670847196
50,136,2,36,-0.48830983106974657,-1.0268677877488306,-0.4329004329004329,-0.898989898989899,0.22556390977443685,0.26628075253256733,0.18227714779406154,0.18597048146276468,-0.7176206996241815,0.323284938764124,0.3229629870286393,0.16483516483524996,-0.31578947368383264,0.31034482758619675,-1.6759879085490903,-0.06666666666828355,0.05693950177934921,0.29283489096571036,0.2110413844580204,-1.0342354091946524
52,344,2,13,-0.8515133344448504,-1.906902899356735,-0.4745994745994746,0.5353535353535354,0.43458646616541297,0.5137481910275086,0.42090038039556765,0.42332619417057893,0.35985834056085214,0.4742789571262464,0.4738539624116648,0.74725274725275,0.10526315789461087,0.1551724137931474,0.06469222716808236,0.3333333333323228,0.3096085409252745,0.30841121495327034,-0.8086141597323963,0.5009364502847261
4,109,2,165,0.4121822090153788,0.33237469895297056,0.5264735264735265,0.06060606060606061,-0.03909774436090102,-0.06078147612155731,0.8917757146725499,0.8787573462403258,-0.5045533391153653,0.8157729594418783,0.815845349771898,-0.12087912087900007,-0.26315789473533047,0.03448275862065586,-1.7916635049659648,0.19999999999878734,-0.29537366548044736,-0.4361370716510783,0.24908080612611708,-0.30576049620491197
86,222,2,10,-0.870249716827431,-2.1198157098983583,-0.47715247715247716,0.43434343434343436,0.0,-0.004341534008679139,0.7839813911745108,0.7803024675276212,-0.4306880601329913,0.678380440068827,0.6783208391716858,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.9842518986199656,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.2507395018383868,-0.019259787232428965
89,81,1,126,0.5702972290198572,0.0898769326077997,0.10656010656010656,-0.8080808080808081,0.8992481203007577,0.8697539797395106,0.17650304509773157,0.18439547125275055,0.18827695865856828,0.32018031317811846,0.3197591856454607,-0.15384615384612502,-0.5789473684215565,-0.5603448275861478,-0.408714705552844,0.5333333333341418,2.225978647686834,2.0093457943924795,-0.7939070577502557,0.5191346744413522
173,190,2,267,0.388430903964455,0.7661160347872,2.1393606393606395,1.8383838383838385,0.249624060150372,0.16353111432706233,-0.12574844801496643,-0.137094245667414,-0.44427580225499935,-0.12976722714177444,-0.12966068211520057,-0.29670329670325,-0.5263157894730544,0.01724137931032793,-0.7303990813915894,-1.0000000000030316,0.7188612099644203,0.48909657320869737,0.2885577640781791,-0.7280199573858246
133,50,1,109,-0.4375015356546002,-0.04025177326697454,-0.04125504125504126,2.0454545454545454,1.3112781954887305,1.3892908827785915,0.5902408399882679,0.5651196620633542,-0.835284764382775,0.24542045507846733,0.24456574709776668,-0.6703296703295001,-2.1315789473688618,-2.1120689655172296,0.08346069704281281,-1.2000000000048507,-0.19217081850532886,-0.13707165109035813,0.17554529621540874,0.8391504462356206
146,248,2,55,-0.5371538635452456,-0.6515914543681376,-0.36892736892736894,0.37373737373737376,-0.05563909774436178,-0.04052098408103821,0.06898001418011261,0.05571197541365823,0.13551604509974102,-0.06644234496004418,-0.06692507380690625,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.151368130790241,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.4641583501506654,-0.32195691570430957
147,155,2,79,-0.09023431572020384,-0.328616657799493,-0.24993524993524993,-0.5959595959595959,-0.13684210526315357,-0.13748191027495457,-0.25225660753149715,-0.24990696767636822,0.14751373229257037,-0.16721331710580561,-0.16723329689712305,-0.010989010989000006,0.05263157894850214,0.24137931034478705,0.5881204351069469,-0.2666666666670709,-0.19572953736653567,-0.15887850467289255,-0.7484587952340143,0.5174665038936637
5,47,1,222,1.089332348645729,0.5996684590371555,1.3426573426573427,-0.2222222222222222,0.02105263157894539,-0.014471780028930464,0.8485763391253222,0.8590920393975761,0.8156259034403106,1.1378867512769302,1.1382848501172211,0.4615384615385,0.0,0.10344827586206559,-0.0603893402326696,0.2666666666670709,0.17793594306050167,0.009345794392514758,-0.67437038675255,-0.5005118250544053
38,142,2,52,-0.3248257154069358,-0.7014489524542885,-0.3808043808043808,-0.7878787878787878,1.2526315789473788,1.17366136034733,0.6827927651805383,0.687268051322454,0.19073431627637796,0.7733954126787024,0.7732977774610424,0.07692307692312497,0.05263157894850214,0.31034482758619675,-0.027221353410299607,0.19999999999878734,0.8327402135231592,0.713395638629264,-0.698808503580018,-0.0002729733623498322
85,132,2,215,0.5080520472389064,0.5707885142793937,1.2294742294742296,0.6565656565656566,1.721804511278191,1.6743849493487848,0.8113304515724981,0.8242255821975022,-0.9118965018791645,0.9326565828875288,0.9330204290809165,0.670329670329625,-0.10526315789461087,-0.24999999999995098,-0.140305576412536,0.3333333333323228,-0.20284697508898972,-0.19003115264797718,0.17344428164653236,-0.19453901623433353
39,118,2,10,-0.8647096921565477,-2.1198157098983583,-0.47715247715247716,0.21212121212121213,1.3112781954887305,1.4211287988422714,0.39140644763727916,0.4081592225113462,0.08188782885226965,0.607543825433934,0.607017656016324,0.879120879120875,1.1052631578946108,0.6551724137930494,0.6348411922687512,1.200000000001819,2.225978647686834,2.2102803738317593,-0.7410499543858674,0.1946300073551159
69,178,2,48,-0.6397138396638768,-0.7725062399490431,-0.3956043956043956,0.8888888888888888,0.263157894736843,0.31693198263387334,0.31599559970816676,0.33310210397787743,-2.1811939867013583,0.5746035899702029,0.5748203429335584,0.010989010989124937,0.6315789473676653,0.25862068965521295,-0.30908084720859325,0.4666666666658582,0.0640569395017628,0.0,1.7857932712243938,-1.4348086532555862
207,187,2,192,0.19784025043131145,0.46883810348039384,0.8831168831168831,1.1111111111111112,1.184962406015041,1.2199710564399568,-0.048075352160146335,-0.058562757844272784,-0.3623156981786749,-0.059437187864903346,-0.05928080580268486,-0.5494505494505,-2.1315789473688618,-2.1120689655172296,1.4666702902282518,1.0000000000030316,2.225978647686834,2.2102803738317593,0.22751776186658568,1.1103039861693498
94,261,2,131,-0.1137671950787432,0.12484327676749327,0.1541051541051541,0.8787878787878788,1.487218045112785,1.4674384949348818,0.8246658660459665,0.8509142627358375,0.44283029777393024,1.1357231906347742,1.1349416618894357,-0.505494505494375,0.2631578947377239,-0.16379310344821335,-0.2148862243690176,0.0666666666652519,1.8967971530249623,1.6386292834890752,-0.786498216902109,0.32411037222950906
95,1,0,197,0.6175568593620252,0.4919983377897023,0.955081955081955,0.16161616161616163,-0.028571428571436876,0.014471780028946918,0.5319607343668689,0.5387378922833916,1.7413269731136343,0.7100349813490408,0.709442882310342,0.4615384615385,0.5789473684215565,0.6120689655172296,-0.3629141893868882,0.4000000000006063,0.03914590747331522,0.1682242990654073,-0.34174660658502104,0.0012132149437753463
32,32,1,187,0.6887676224633301,0.4450699200940761,0.813001813001813,-0.10101010101010101,0.004511278195484634,-0.018813314037626056,0.5135667283088318,0.5326896577700911,-0.27515177797051205,0.719579927568611,0.7196338422874533,0.5054945054945,0.2631578947377239,-0.0775862068965737,1.543952519363107,0.19999999999878734,0.13879003558718644,-0.037383177570094454,0.3122218229065869,-0.5002388516920554
28,48,1,152,0.8072090053542541,0.2585300060735703,0.373996373996374,-0.7272727272727273,-0.030075187969931753,-0.05354558610709208,-0.15624579421525775,-0.14415877330559973,0.37113327551316005,0.058347013995008294,0.05809444559144561,-0.09890109890100006,0.5789473684215565,0.0517241379310818,0.2770460233179574,0.4000000000006063,-0.03202846975090163,0.006230529595009839,-0.7108616924225243,0.709306116878094
126,62,1,240,0.8867279398141457,0.6699592695958222,1.6503496503496504,0.2727272727272727,-1.6112781954887236,-1.6302460202604812,0.011210935194892644,0.003329284203896259,-0.550086730268873,-0.13197621169517593,-0.13225139098638725,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.2655533564184154,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.04948442208276948,-0.19396273913603745
215,87,1,139,-0.04795105391232329,0.17812427911390047,0.23402523402523404,0.8181818181818182,-0.04962406015038227,-0.10709117221418415,-0.01353574651159492,-0.03238606025285954,-0.4697166811217141,-0.14365608174329067,-0.14371255288577933,-0.47252747252737504,-2.1315789473688618,-2.1120689655172296,-1.5556788392405598,-0.5333333333341418,0.01067615658362039,-0.09345794392525383,0.27716805352058194,0.017864590047087524
25,5,0,188,1.0011971979234324,0.4498737286984887,0.8268768268768268,-0.5050505050505051,0.024060150375935146,0.05788712011578767,0.4089417296295376,0.42299138243417206,1.6732437120555108,0.6634102988843985,0.6638287994181384,1.032967032967,0.47368421052694565,1.0603448275861478,0.1512150268834037,0.2666666666670709,0.11743772241994567,0.009345794392514758,-0.629917341663671,-0.0338486969313254
218,155,2,82,-0.15319794135816964,-0.2952810235413279,-0.23206423206423207,-0.3434343434343434,-0.05263157894737202,-0.03762662807525211,-0.3922487465060121,-0.3994450495469056,-2.1811939867013583,-0.4033317451422336,-0.4032487615007247,-0.45054945054937506,-2.1315789473688618,-2.1120689655172296,-1.6190028886676688,-0.9333333333347481,0.003558718861206797,0.05607476635512397,1.7857932712243938,-1.2242855301370175
31,38,1,145,0.1551572054553068,0.21612352435806392,0.29707329707329705,0.29292929292929293,-0.03909774436090102,0.02315484804632165,1.0490486373615007,1.063031448238629,0.13768430182133162,1.291954783458784,1.2920295877398262,0.6483516483516251,0.5263157894730544,0.758620689655115,0.2797718839516683,0.7333333333359607,-0.19217081850532886,-0.22118380062306178,-0.631797196804247,1.2243765212578
37,137,2,73,-0.48458852467873914,-0.3992120652545318,-0.2836792836792837,0.9090909090909091,1.1548872180451093,1.1765557163531162,0.9060416442415817,0.9060668235399157,-0.4646574154379983,0.991968361258341,0.9919758242426211,-0.8021978021976252,-0.6315789473676653,-0.37931034482750847,-0.4643460753204896,-1.1333333333365672,-0.23487544483985087,-0.23364485981308147,0.3032648660603216,-0.5343605219857293
209,174,2,27,-0.6410386247390754,-1.2792471768624365,-0.4538794538794539,-0.6666666666666666,-0.20000000000000684,-0.11866859623732852,-0.06300234977207955,-0.06757337870032364,-2.1811939867013583,-0.1316562693637937,-0.13219374981004609,-0.08791208791200004,0.0,0.04310344827591783,-1.265640491371466,-0.3333333333353544,-0.345195729537383,-0.11838006230529319,1.7857932712243938,-0.8999325149187523
47,71,1,143,-0.047987108596761446,0.20363345325718465,0.27576127576127574,0.9191919191919192,0.034586466165416385,0.05933429811868072,0.4249485455326533,0.431314941706138,0.4882191384793284,0.5240260397508596,0.5238215261497056,0.8241758241757501,0.0,0.8965517241378365,0.12654370793134181,-0.3333333333353544,0.2064056939501965,0.2647975077881661,-0.713847344704614,1.4345053495196427
77,5,0,143,0.37167116836255054,0.20363345325718465,0.27576127576127574,-0.23232323232323232,1.5624060150375974,1.4920405209840966,0.44706553473682326,0.4460375902901808,-0.2617085862966267,0.5715671002510658,0.5715578523526507,-0.04395604395600002,1.0,-0.06034482758614775,0.2329246198839518,0.9333333333347481,2.225978647686834,2.2102803738317593,-0.3690597959804276,-0.20927957780119966
41,101,2,178,0.43772545066136576,0.40064879494000266,0.6914566914566914,0.2222222222222222,1.920300751879703,1.9623733719247642,0.6158853709490032,0.6300284973614396,-2.1811939867013583,0.8418235725412456,0.8418037915317773,0.45054945054949996,1.868421052631138,0.6034482758620656,-1.3380018042232702,1.9666666666658583,2.225978647686834,2.2102803738317593,1.7857932712243938,-1.2249527983560933
7,84,1,90,-0.4639770439742614,-0.21195645701458835,-0.18115218115218115,1.5555555555555556,1.9052631578947372,1.9247467438495123,0.851013912188036,0.873026485352161,-0.46364556230124465,1.2320268198571613,1.2320387474467578,0.142857142857125,-0.1578947368407196,-0.5689655172413117,0.8800369264433741,0.0,0.41637010676155933,0.44236760124608815,0.3372128383048128,0.8996898719299975
170,136,2,25,-0.6198037749499088,-1.34635311642228,-0.4577274577274577,-0.9393939393939394,-0.08571428571429353,-0.08538350217075555,-0.33531716801735445,-0.3390324568589846,-0.7950997398092021,-0.2730144936838545,-0.27275857045690594,-0.527472527472375,0.05263157894850214,-0.16379310344821335,0.6567300724772155,-0.2666666666670709,-0.07473309608542365,-0.04672897196260921,0.21347413816935226,0.03284779460270981
45,85,1,120,0.3647225100337674,0.04605310027780269,0.05194805194805195,-0.6161616161616161,1.487218045112785,1.4587554269175236,0.350356189164196,0.3689388176890807,0.25520381613182863,0.5623786329871406,0.5618154455296124,0.010989010989124937,-0.21052631578922174,0.21551724137929515,0.15214028877828825,0.19999999999878734,1.0569395017793897,0.785046728971948,-0.7898156083266522,0.5013914058886421
9,82,1,117,-0.2247046375353234,0.02331929206454438,0.02564102564102564,0.98989898989899,1.4135338345864676,1.3820549927641261,0.7758625454616926,0.7865257806780844,-0.5833333333333454,0.9458838283469891,0.9455390445608214,0.010989010989124937,1.263157894737724,0.25862068965521295,1.9107471924167818,1.2666666666701025,2.225978647686834,2.2102803738317593,0.33787631658972184,-0.0014861883061237993
191,87,1,210,0.8205379800663527,0.5495810859851261,1.150849150849151,0.0,-0.006015037593979512,0.062228654124466806,0.21081140611821061,0.20602500694908735,-0.2854148597860663,0.015350319572027739,0.014299727828845499,1.28571428571425,-2.1315789473688618,-2.1120689655172296,-1.2813066111305318,0.4000000000006063,-0.8576512455516068,-0.9190031152648013,0.1798579050673146,0.901145729862527
161,159,2,65,-0.3968128597106999,-0.5028124457268052,-0.3245273245273245,0.0,-0.06466165413534813,-0.0014471780028930464,0.25184154833873207,0.2454923354269531,-2.1811939867013583,0.05284084597097319,0.05189539908130437,-0.6593406593405001,-0.47368421052455223,-0.2672413793102789,-1.4320790710228612,-0.9333333333347481,-0.024911032028488034,0.13395638629281778,1.7857932712243938,-1.9999431305495103
67,209,2,104,-0.10707671590467054,-0.08237638235818899,-0.08066008066008067,0.12121212121212122,-0.048120300751887383,-0.1085383502170772,0.4079438527708084,0.4212008371688461,0.3887684301821302,0.6539137390050681,0.6540801044667718,1.197802197802125,1.0,1.1896551724137052,0.32112025719983855,0.9333333333347481,-0.09964412811387123,-0.09657320872275875,-0.7040057501451353,1.4332011434550842
